tmdb_id,film_title,film_adult,film_runtime_min,film_genres,film_rating,film_vote_count,film_mpaa_rating,film_original_title,film_language_name,film_imdb_id,film_wikidata_id,film_countries,film_year,film_release_date,film_popularity,film_budget,film_revenue,film_studios,film_director,film_soundtrack_composer_raw,film_top_cast,film_keywords,film_ingested_at,match_method,soundtrack_type,notes,matched_at,release_group_id,release_group_mbid,album_title,rg_primary_type,rg_secondary_types,release_id,release_mbid,release_title,release_status,release_packaging,barcode,release_language,release_script,release_comment,album_us_release_date,album_us_release_year,album_us_release_month_min_observed,album_us_release_day_min_observed,us_date_has_missing_month,us_date_has_missing_day,us_any_event_missing_month,us_any_event_missing_day,rg_tags_text,release_tags_text,label_names,label_mbids,label_tags_text,rg_rating,rg_rating_count,release_meta_date_added,release_meta_info_url,release_meta_amazon_asin,release_meta_cover_art_presence,release_status_clean,keep_row,is_canonical_soundtrack,is_canonical_songtrack,canonical_rule,canonical_songtrack_rule,days_since_film_release,days_since_album_release,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,vote_count_above_500,composer_primary_clean,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_album_status,lfm_album_listeners,lfm_album_playcount,lfm_album_url,lfm_album_query_method,lfm_album_pulled_at,log_lfm_album_listeners,log_lfm_album_playcount
422803,A Shaun the Sheep Movie: Farmageddon,False,87,"Family, Comedy, Adventure, Animation, Science Fiction",6.9,572,G,A Shaun the Sheep Movie: Farmageddon,English,tt6193408,Q56277622,France / United Kingdom,2019,2019-09-26,2.0569,0,43133089,"StudioCanal, Aardman, Anton Capital Entertainment","Will Becher, Richard Phelan",Tom Howe,"Justin Fletcher, John Sparkes, Amalia Vitale, Kate Harbour, David Holt","sheep, sequel, stop motion, aftercreditsstinger, claymation",2026-01-19 01:36:05.812 -0500,title_contains_strict,unknown,,2026-01-25 03:07:30.754 -0500,2249597,e19e7ee7-2f4c-414b-b8c6-d042c4826c01,A Shaun the Sheep Movie: Farmageddon,Album,Soundtrack,2528045.0,e5540d91-870d-4c4f-83bb-ae907071ec6b,A Shaun the Sheep Movie : Farmageddon,Official,,,English,Latin,,2019-10-18,2019.0,10.0,18.0,False,False,False,False,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2019-10-22 04:47:02.275 -0400,,B07YXGQPNN,present,Official,True,True,False,single_album_film,,2319,2297.0,,,,,,,,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,Tom Howe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,6.0,79.0,https://www.last.fm/music/Tom+Howe/A+Shaun+the+Sheep+Movie:+Farmageddon,text,2026-01-28 22:12:26.127610+00:00,1.791759469228055,4.3694478524670215
644495,House of Gucci,False,158,"Drama, Crime, History",6.573,3340,R,House of Gucci,English,tt11214590,Q105549749,Canada / United States of America,2021,2021-11-24,3.1043,75000000,153235995,"Metro-Goldwyn-Mayer, Bron Studios, Scott Free Productions",Ridley Scott,Harry Gregson-Williams,"Lady Gaga, Adam Driver, Al Pacino, Jeremy Irons, Jared Leto","marriage crisis, italy, biography, fashion designer, murder",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,2840744,957122ba-a1f8-47b9-9f3d-119c36d6c859,House of Gucci: Music From the Motion Picture,Album,Compilation | Soundtrack,3279169.0,c1656b53-f420-4703-847c-913446ca4a5d,House of Gucci: Music From the Motion Picture,Official,,600753957820.0,[Multiple languages],Latin,,2021-12-08,2021.0,12.0,8.0,False,False,False,False,pop,stage & screen,Decca Classics,89a9993d-1dad-4445-a3d7-1d8df04f7e7b,classical | brandenburg concertos | carmen | discogs dump | glass | [r4400284] | paulenc | virtuoso,,,2021-12-10 20:57:48.126 -0500,,B09N7J1Z7R,present,Official,True,True,False,single_album_film,,1529,1515.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Harry Gregson-Williams,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,81.0,255.0,https://www.last.fm/music/Various+Artists/House+of+Gucci:+Music+From+the+Motion+Picture,text,2026-01-28 21:55:21.434125+00:00,4.394449154672439,5.541263545158426
507076,Climax,False,97,"Horror, Drama",7.05,2276,R,Climax,French,tt8359848,Q52000412,Belgium / France / United States of America,2018,2018-09-19,3.8708,2900000,1696075,"Rectangle Productions, Wild Bunch, Les Cinémas de la Zone, Eskwad, KNM, ARTE France Cinéma, Artémis Productions, VOO & Be tv, Shelter Prod, Vice Studios",Gaspar Noé,Thomas Bangalter,"Sofia Boutella, Romain Guillermic, Souheila Yacoub, Kiddy Smile, Claude-Emmanuelle Gajan-Maull","dancing, child abuse, sexual abuse, drug abuse, pregnancy",2026-01-19 01:36:05.812 -0500,title_contains_strict,unknown,,2026-01-25 03:07:30.754 -0500,2031532,70dd6ec3-fab2-4652-8964-253491e2a6ff,Climax,Album,Soundtrack,2251063.0,5d7781f2-878b-42b6-84c1-11343de7e6f3,Climax,Official,,,English,Latin,,,,,,,,,,disco | electro | electronic | experimental | house | synth-pop | techno,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2018-09-14 09:25:10.870 -0400,https://www.amazon.fr/gp/product/B07H2NQS6L,B07H2NQS6L,present,Official,True,True,False,single_album_film,,2691,,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Thomas Bangalter,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,144.0,3594.0,https://www.last.fm/music/Various+Artists/Climax,text,2026-01-28 21:46:31.243193+00:00,4.969813299576001,8.187021067343505
334541,Manchester by the Sea,False,138,Drama,7.55,6244,R,Manchester by the Sea,English,tt4034228,Q19864603,United States of America,2016,2016-11-17,5.0694,9000000,79000000,"Pearl Street Films, K Period Media, B Story, The Affleck/Middleton Project, The Media Farm, Big Indie Pictures, Roadside Attractions, Amazon Studios",Kenneth Lonergan,Lesley Barber,"Casey Affleck, Lucas Hedges, Michelle Williams, Kyle Chandler, C.J. Wilson","funeral, boston, massachusetts, brother, boat, sadness",2026-01-19 01:36:05.016 -0500,title_contains_strict,unknown,,2026-01-25 03:07:30.754 -0500,1731404,923484b3-3cbb-4335-85b6-a323ceca4967,Manchester by the Sea,Album,Soundtrack,1869370.0,1adf7cce-131e-41bd-9c1e-ae4822d7e76b,Manchester by the Sea,Official,,,English,Latin,,,,,,,,,,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2016-12-02 01:55:51.313 -0500,https://www.amazon.com/gp/product/B01M4ICUIN,B01MG5ZPYK,present,Official,True,True,False,single_album_film,,3362,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Lesley Barber,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,544.0,5480.0,https://www.last.fm/music/Lesley+Barber/Manchester+By+the+Sea,text,2026-01-28 21:54:04.785025+00:00,6.298949246855942,8.608860379942062
508791,The Sun Is Also a Star,False,100,"Romance, Drama",6.975,615,PG-13,The Sun Is Also a Star,English,tt6423362,Q55287239,United States of America,2019,2019-05-16,0.7693,9000000,6800000,"Alloy Entertainment, Metro-Goldwyn-Mayer, Warner Bros. Pictures",Ry Russo-Young,Unknown,"Yara Shahidi, Charles Melton, Hill Harper, Gbenga Akinnagbe, Jake Choi","new york city, deportation, love, korean american, based on young adult novel",2026-01-19 01:36:05.812 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,2161919,54c265cf-5393-4255-a072-fb37b8c429bf,The Sun Is Also a Star: Original Motion Picture Soundtrack,Album,Soundtrack,2415213.0,55119b4f-b098-4030-a77c-fae562b754dd,The Sun Is Also a Star: Original Motion Picture Soundtrack,Official,,,,,,,,,,,,,,,,Sony Music Entertainment,b54769e4-b75e-4f60-884a-c4714687bb4c,big three,,,2019-05-13 11:27:40.331 -0400,,,present,Official,True,True,False,single_album_film,,2452,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Herdís Stefánsdóttir,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,5.0,14.0,https://www.last.fm/music/Herd%C3%ADs+Stef%C3%A1nsd%C3%B3ttir/The+Sun+Is+Also+a+Star:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:41:17.744101+00:00,1.6094379124341003,2.6390573296152584
645788,The Protégé,False,109,"Action, Thriller",6.558,1097,R,The Protégé,English,tt6079772,Q94578366,Bulgaria / Romania / United Kingdom / United States of America,2021,2021-08-19,4.0974,0,8639684,"Millennium Media, Arthur Sarkissian Productions, Campbell Grobman Films, Fourteen Films, I Road Productions, Ingenious Media, Seven Stars Entertainment, Signature Pictures, Frame Film, Nu Boyana Film Studios, Lionsgate",Martin Campbell,Photek,"Maggie Q, Samuel L. Jackson, Michael Keaton, David Rintoul, Patrick Malahide","assassination, female assassin, bucharest, romania, mentor protégé relationship, traumatic childhood",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3682506,35f18ef0-39d7-4690-9179-f8844a4daeca,The Protégé (Original Motion Picture Soundtrack),Album,Soundtrack,4362221.0,9823f8e2-7410-4bab-8a48-62e7de183192,The Protégé (Original Motion Picture Soundtrack),Official,,196292038026.0,English,Latin,,2021-08-20,2021.0,8.0,20.0,False,False,False,False,,,Filmtrax Ltd.,065bf85c-9813-4979-9f50-dcbc17e961f9,,,,2024-04-24 15:33:18.237 -0400,,,present,Official,True,True,False,single_album_film,,1626,1625.0,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Photek,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,1753.0,7121.0,https://www.last.fm/music/Photek/The+Prot%C3%A9g%C3%A9+(Original+Motion+Picture+Soundtrack),text,2026-01-28 21:35:19.434389+00:00,7.469083884921234,8.870803443982124
508965,Klaus,False,97,"Animation, Family, Adventure, Comedy, Fantasy",8.226,4520,PG,Klaus,English,tt4729430,Q67208596,Spain,2019,2019-11-08,4.4188,0,0,"Atresmedia, The SPA Studios",Sergio Pablos,Alfonso G. Aguilar,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Joan Cusack, Norm Macdonald","friendship, small town, island, holiday, santa claus",2026-01-19 01:36:05.812 -0500,title_contains_strict,unknown,,2026-01-25 03:07:30.754 -0500,2305237,bf14820f-0528-42d9-862a-ed840775a4f7,Klaus,Album,Soundtrack,2601103.0,eb86e261-1742-4e0e-9413-c337f44db375,Klaus,Official,,,English,Latin,,2019-12-20,2019.0,12.0,20.0,False,False,False,False,,,Record Company TEN,9e9f1648-53d0-47f1-a24e-5b993fed147d,house,,,2020-01-26 15:55:36.941 -0500,,B082WML9SW,present,Official,True,True,False,single_album_film,,2276,2234.0,,,,,,,,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,Alfonso G. Aguilar,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,21.0,283.0,https://www.last.fm/music/Alfonso+G.+Aguilar/Klaus,text,2026-01-28 22:04:41.166671+00:00,3.044522437723423,5.645446897643238
940551,Migration,False,83,"Family, Comedy, Adventure, Animation",7.363,2168,PG,Migration,English,tt6495056,Q117457809,United States of America,2023,2023-12-06,11.5979,72000000,298776052,"Universal Pictures, Illumination",Benjamin Renner,John Powell,"Kumail Nanjiani, Elizabeth Banks, Caspar Jennings, Tresi Gazal, Awkwafina","duck, villain, migration, flight, anthropomorphism",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3533436,c35f2006-f604-4ec8-bfaa-27c7bc508e98,Migration: Original Motion Picture Soundtrack,Album,Soundtrack,4173815.0,5a00ce01-49e9-4775-b465-5daf4d84500a,Migration: Original Motion Picture Soundtrack,Official,,660251065168.0,,Latin,,,,,,,,,,,,Back Lot Music,227b901e-7ba3-4a1d-a3cb-3cb67a22e660,soundtrack,,,2023-12-15 03:12:05.605 -0500,,,present,Official,True,True,False,single_album_film,,787,,,,,,,,,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,John Powell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,21.0,268.0,https://www.last.fm/music/John+Powell/Migration:+Original+Motion+Picture+Soundtrack,text,2026-01-28 22:05:24.947975+00:00,3.044522437723423,5.5909869805108565
382748,Stargirl,False,107,"Comedy, Drama, Romance, Family",7.4,570,PG,Stargirl,English,tt4858674,Q57474414,United States of America,2020,2020-03-10,0.9022,0,0,"BCDF Pictures, The Gotham Group, Hahnscape Entertainment, Walt Disney Pictures",Julia Hart,Rob Simonsen,"Grace VanderWaal, Graham Verchere, Karan Brar, Maximiliano Hernández, Darby Stanchfield","high school, small town, american football, woman director, young adult",2026-01-19 01:36:05.812 -0500,title_contains_strict,unknown,,2026-01-25 03:07:30.754 -0500,2340897,acafe757-b4a1-4952-a38c-7b052d69af98,Stargirl,Album,Soundtrack,2646018.0,aba71ae2-f694-4914-952b-6583686e2e05,Stargirl,Official,,50087462925.0,English,Latin,Apple Digital Master,2020-03-13,2020.0,3.0,13.0,False,False,False,False,,,Walt Disney Records,1c50034a-5c92-41a4-95ad-0acb7ea4686f,score | soundtrack | soundtrack label | classical | teen pop | soundtrack frozen,,,2020-03-18 03:59:48.488 -0400,,,present,Official,True,True,False,single_album_film,,2153,2150.0,,,,,,,,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,Rob Simonsen,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,34.0,241.0,https://www.last.fm/music/Rob+Simonsen/Stargirl,text,2026-01-28 22:00:24.155087+00:00,3.5263605246161616,5.484796933490655
639720,IF,False,104,"Comedy, Fantasy, Family",7.005,1518,PG,IF,English,tt11152168,Q111918059,United States of America,2024,2024-05-08,6.5677,110000000,190309707,"Paramount Pictures, Sunday Night Productions, Maximum Effort",John Krasinski,Michael Giacchino,"Cailey Fleming, Ryan Reynolds, John Krasinski, Fiona Shaw, Steve Carell","friendship, imaginary friend, aftercreditsstinger, imaginary, live action and animation",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3709193,7c38e2d0-9f91-4234-bb68-1cc0896fbb96,IF: Music from the Motion Picture,Album,Soundtrack,4396005.0,24d21d9a-d001-4d4a-98d6-84373c2f7363,IF: Music from the Motion Picture,Official,,196872087895.0,,Latin,,,,,,,,,,,,Sony Classical,10920823-9ed8-45d9-adb3-69fc22475ab0,classical | sicc | soundtrack | star wars,,,2024-05-17 05:52:43.780 -0400,,,present,Official,True,True,False,single_album_film,,633,,,,,,,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,Michael Giacchino,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,22.0,153.0,https://www.last.fm/music/Michael+Giacchino/IF:+Music+from+the+Motion+Picture,text,2026-01-28 21:49:23.828125+00:00,3.091042453358316,5.030437921392435
1029575,The Family Plan,False,118,"Action, Comedy, Family",7.243,1766,PG-13,The Family Plan,English,tt16431870,Q116675252,United States of America,2023,2023-12-14,11.3596,0,0,"Municipal Pictures, Skydance Media",Simon Cellan Jones,Kevin Matley,"Mark Wahlberg, Michelle Monaghan, Maggie Q, Zoe Colletti, Van Crosby","road trip, on the run, gamer, car salesman, las vegas",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3684200,11e54f76-c8a1-4380-876b-e5c0bfcb344c,The Family Plan: Soundtrack from the Apple Original Film,Album,Soundtrack,4364344.0,0a5bd1c7-a442-4e10-9338-22170a475f3e,The Family Plan: Soundtrack from the Apple Original Film,Official,,780163654820.0,,Latin,,,,,,,,,,,,Lakeshore Records,7c4964d4-173c-4802-b7ef-8a20181c54f5,soundtrack | soundtrack label,,,2024-04-26 03:59:04.203 -0400,,,present,Official,True,True,False,single_album_film,,779,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Kevin Matley,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,2.0,9.0,https://www.last.fm/music/Kevin+Matley/The+Family+Plan:+Soundtrack+from+the+Apple+Original+Film,text,2026-01-28 20:26:04.980557+00:00,0.6931471805599453,2.1972245773362196
1100988,28 Years Later,False,115,"Horror, Thriller, Science Fiction",6.629,2042,R,28 Years Later,English,tt10548174,Q125392328,United Kingdom / United States of America,2025,2025-06-18,37.5785,60000000,151308832,"Columbia Pictures, DNA Films, Decibel Films, TSG Entertainment",Danny Boyle,"Alloysious Massaquoi, Kayus Bankole, 'G' Hastings","Jodie Comer, Alfie Williams, Aaron Taylor-Johnson, Ralph Fiennes, Edvin Ryding","england, post-apocalyptic future, sequel, survival, zombie",2026-01-19 01:36:06.814 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,4234284,167f9e4d-7889-4608-9ec6-54060df152e5,28 Years Later: Original Motion Picture Soundtrack,Album,Soundtrack,5055588.0,fa3cb241-8238-4dad-9525-52fcd770a922,28 Years Later: Original Motion Picture Soundtrack,Official,,196873294100.0,English,Latin,,,,,,,,,,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2025-06-21 17:22:27.537 -0400,,,present,Official,True,True,False,single_album_film,,227,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,Alloysious Massaquoi,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,43.0,903.0,https://www.last.fm/music/Young+Fathers/28+Years+Later:+Original+Motion+Picture+Soundtrack,text,2026-01-28 20:27:35.613076+00:00,3.7612001156935624,6.805722553416985
823766,The Wonder,False,108,"Drama, Mystery",6.608,910,R,The Wonder,English,tt9288822,Q113331181,Ireland / United Kingdom,2022,2022-11-02,1.9309,0,0,"Element Pictures, House Productions, Fís Éireann/Screen Ireland",Sebastián Lelio,Matthew Herbert,"Florence Pugh, Kíla Lord Cassidy, Tom Burke, Niamh Algar, Elaine Cassidy","based on novel or book, nurse, village, breaking the fourth wall, ireland",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3136333,4c5f6e03-cbfb-43de-a954-283bdcb83ba1,The Wonder (Soundtrack from the Netflix Film),Album,Soundtrack,3662945.0,1cd9107a-ccc9-46a0-b7e4-d7954a50aa81,The Wonder (Soundtrack from the Netflix Film),Official,,8720765178128.0,English,Latin,,,,,,,,,,,,Netflix Music,1dd4e1dc-cea2-4930-be11-a95d5af72ab9,,,,2022-11-16 01:55:15.390 -0500,,,present,Official,True,True,False,single_album_film,,1186,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,Matthew Herbert,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,5652.0,31229.0,https://www.last.fm/music/Matthew+Herbert/The+Wonder+(Soundtrack+from+the+Netflix+Film),text,2026-01-28 21:39:43.398274+00:00,8.639764743804419,10.349102429271342
621587,Next Goal Wins,False,104,"Comedy, Drama",6.406,550,PG-13,Next Goal Wins,English,tt10767052,Q73537958,New Zealand / United Kingdom / United States of America,2023,2023-11-16,1.4871,14000000,18062279,"The Imaginarium, Searchlight Pictures, TSG Entertainment, Garrett Basch Productions, Defender Films, Archer's Mark",Taika Waititi,Michael Giacchino,"Michael Fassbender, Oscar Kightley, Kaimana, David Fane, Rachel House","world cup, based on true story, coach, football (soccer), aftercreditsstinger",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3501089,53ac297c-f260-4b4e-a996-dabd2adcfa48,Next Goal Wins: Original Motion Picture Soundtrack,Album,Soundtrack,4133775.0,6e451622-e65e-4211-96a0-11f0827d88ce,Next Goal Wins: Original Motion Picture Soundtrack,Official,,780163648027.0,,Latin,,,,,,,,,,,,Music.Film,75891520-dedb-46da-ba9c-1338e732a3cc,,,,2023-11-17 05:09:31.189 -0500,,,present,Official,True,True,False,single_album_film,,807,,,,,,,,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Michael Giacchino,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,14.0,34.0,https://www.last.fm/music/Michael+Giacchino/Next+Goal+Wins:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:41:04.729937+00:00,2.6390573296152584,3.5263605246161616
1136867,Materialists,False,116,"Romance, Drama",6.444,977,R,Materialists,English,tt30253473,Q125726790,United States of America / Finland,2025,2025-06-12,8.5209,20000000,106436908,"A24, Killer Films, 2AM, IPR.VC, Access Entertainment",Celine Song,Daniel Pemberton,"Dakota Johnson, Chris Evans, Pedro Pascal, Zoë Winters, Marin Ireland","new york city, love triangle, wedding, class differences, ex-boyfriend ex-girlfriend relationship",2026-01-19 01:36:06.814 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,4241059,46aaea39-81f7-4ff9-8ef6-e44ace5d6ae2,Materialists: Original Soundtrack,Album,Soundtrack,5064131.0,ddfc375b-bbde-4223-91cb-10db4ca3e74b,Materialists: Original Soundtrack,Official,,617308104950.0,English,Latin,,,,,,,,,,,,A24 Music,0517f171-5b38-4313-8558-0e8695e7ce4c,,,,2025-06-27 05:23:07.649 -0400,,,present,Official,True,True,False,single_album_film,,233,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Daniel Pemberton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,3.0,18.0,https://www.last.fm/music/Daniel+Pemberton/Materialists:+Original+Soundtrack,text,2026-01-28 21:38:42.817833+00:00,1.0986122886681098,2.8903717578961645
1059064,The Instigators,False,102,"Crime, Comedy",6.173,559,R,The Instigators,English,tt24169886,Q117279005,United States of America,2024,2024-08-02,2.7429,0,11098,"Artists Equity, The Walsh Company, Apple Studios, Studio 8",Doug Liman,Christophe Beck,"Matt Damon, Casey Affleck, Ving Rhames, Jack Harlow, Michael Stuhlbarg","therapist, boston, massachusetts, sarcasm, crime boss, father",2026-01-19 01:36:06.359 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,3802191,818d46d2-381f-463c-8115-3f7ea227f4f8,The Instigators: Apple Original Film Soundtrack,Album,Soundtrack,4513574.0,a85388f0-dc55-4cc2-b29c-a3d554356c1f,The Instigators: Apple Original Film Soundtrack,Official,,5059449184951.0,,Latin,,,,,,,,,,,,Platoon,256fb514-721c-4f3e-a44b-1960529c9dad,,,,2024-08-09 03:27:13.719 -0400,,,present,Official,True,True,False,single_album_film,,547,,,,,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Christophe Beck,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,2.0,2.0,https://www.last.fm/music/Christophe+Beck/The+Instigators:+Apple+Original+Film+Soundtrack,text,2026-01-28 21:50:26.684755+00:00,0.6931471805599453,0.6931471805599453
321697,Steve Jobs,False,122,"Drama, History",6.777,4287,R,Steve Jobs,English,tt2080374,Q18754959,United Kingdom / United States of America,2015,2015-10-09,1.551,30000000,34400000,"Scott Rudin Productions, Legendary Pictures, The Mark Gordon Company, Cloud Eight Films, Decibel Films, Entertainment 360, Universal Pictures",Danny Boyle,Daniel Pemberton,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels, Michael Stuhlbarg","computer, biography, based on true story, father daughter relationship, wonder",2026-01-19 01:36:05.016 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,1608636,7c64435d-d1f7-4f20-982d-b4c7c730a350,Steve Jobs (Original Motion Picture Soundtrack),Album,Soundtrack,1713165.0,6fde5e78-f6cb-4a97-83c1-39a60fb4e3cf,Steve Jobs (Original Motion Picture Soundtrack),Official,,,English,,,2015-11-23,2015.0,11.0,23.0,False,False,False,False,classical | electronic | rock,,Back Lot Music,227b901e-7ba3-4a1d-a3cb-3cb67a22e660,soundtrack,,,2016-01-11 09:25:44.378 -0500,,,present,Official,True,True,False,single_album_film,,3767,3722.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Daniel Pemberton,2015,False,False,False,False,True,False,False,False,False,False,False,False,False,False,ok,12825.0,193429.0,https://www.last.fm/music/Daniel+Pemberton/Steve+Jobs+(Original+Motion+Picture+Soundtrack),text,2026-01-28 21:49:32.742201+00:00,9.45915167003897,12.1726657990539
403119,47 Meters Down,False,89,"Horror, Thriller",5.808,2807,PG-13,47 Meters Down,English,tt2932536,Q23709802,Dominican Republic / United Kingdom / United States of America,2017,2017-05-25,2.255,5500000,62198461,"Lantica Media, Flexibon Films, Dragon Root Securities, Altitude Film Sales, Dimension Films, Entertainment Studios Motion Pictures, Tea Shop & Film Company, The Fyzz",Johannes Roberts,"Tom Hajdu, Andy Milburn, tomandandy","Mandy Moore, Claire Holt, Matthew Modine, Chris Johnson, Yani Gellman","sibling relationship, diving, shark attack, cage, creature",2026-01-19 01:36:05.016 -0500,title_contains_strict,songs,,2026-01-25 03:07:30.754 -0500,2269550,f8d01ec0-1082-4125-8ba5-b8a9a9201bef,47 Meters Down (Original Motion Picture Soundtrack),Album,Soundtrack,2554349.0,11956921-b552-4ce5-b689-e0e59139732b,47 Meters Down (Original Motion Picture Soundtrack),Official,,,,,,,,,,,,,,,,,,,100.0,1.0,2019-11-26 18:05:45.945 -0500,,,present,Official,True,True,False,single_album_film,,3173,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,Tomandandy,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,366.0,4040.0,https://www.last.fm/music/tomandandy/47+Meters+Down+(Original+Motion+Picture+Soundtrack),text,2026-01-28 22:17:51.050178+00:00,5.902633333401366,8.303999970955196
